date,state,district,pincode,demo_age_5_17,demo_age_17_
12-11-2025,Haryana,Bhiwani,127043,1,4
12-11-2025,Haryana,Bhiwani,127045,0,1
12-11-2025,Haryana,Bhiwani,127306,0,10
12-11-2025,Haryana,Bhiwani,127310,0,9
12-11-2025,Haryana,Charkhi Dadri,127026,0,10
12-11-2025,Haryana,Faridabad,121004,18,169
12-11-2025,Haryana,Faridabad,121005,5,55
12-11-2025,Haryana,Faridabad,121102,0,3
12-11-2025,Haryana,Fatehabad,125053,0,24
12-11-2025,Haryana,Fatehabad,125106,1,8
12-11-2025,Haryana,Gurgaon,122004,0,32
12-11-2025,Haryana,Gurgaon,122015,0,2
12-11-2025,Haryana,Gurgaon,122051,1,6
12-11-2025,Haryana,Gurgaon,122101,6,29
12-11-2025,Haryana,Gurgaon,122103,7,37
12-11-2025,Haryana,Gurgaon,122107,0,1
12-11-2025,Haryana,Gurgaon,122503,4,13
12-11-2025,Haryana,Hisar,125006,0,2
12-11-2025,Haryana,Hisar,125047,0,12
12-11-2025,Haryana,Jhajjar,124105,0,6
12-11-2025,Haryana,Jhajjar,124501,1,2
12-11-2025,Haryana,Jhajjar,124506,0,2
12-11-2025,Haryana,Jind,126111,0,8
12-11-2025,Haryana,Kaithal,136026,0,8
12-11-2025,Haryana,Karnal,132022,0,5
12-11-2025,Haryana,Karnal,132023,0,11
12-11-2025,Haryana,Karnal,132037,1,4
12-11-2025,Haryana,Karnal,132117,4,7
12-11-2025,Haryana,Kurukshetra,136118,1,25
12-11-2025,Haryana,Kurukshetra,136128,0,17
12-11-2025,Haryana,Mahendragarh,123001,6,72
12-11-2025,Haryana,Mahendragarh,123024,1,5
12-11-2025,Haryana,Mewat,122105,4,39
12-11-2025,Haryana,Mewat,122108,3,35
12-11-2025,Haryana,Mewat,122508,4,103
12-11-2025,Haryana,Panchkula,134102,5,31
12-11-2025,Haryana,Panchkula,134103,0,1
12-11-2025,Haryana,Panchkula,134112,2,12
12-11-2025,Haryana,Panchkula,134116,1,15
12-11-2025,Haryana,Panchkula,134117,1,5
12-11-2025,Haryana,Panchkula,134201,1,2
12-11-2025,Haryana,Panipat,132103,24,169
12-11-2025,Haryana,Panipat,132122,0,2
12-11-2025,Haryana,Panipat,132140,0,2
12-11-2025,Haryana,Rewari,123102,1,6
12-11-2025,Haryana,Rewari,123103,0,6
12-11-2025,Haryana,Rewari,123411,1,18
12-11-2025,Haryana,Rewari,123412,0,3
12-11-2025,Haryana,Rewari,123501,4,25
12-11-2025,Haryana,Rohtak,124202,0,1
12-11-2025,Haryana,Rohtak,124411,0,2
12-11-2025,Haryana,Sirsa,125058,0,3
12-11-2025,Haryana,Sirsa,125075,1,9
12-11-2025,Haryana,Sirsa,125076,1,16
12-11-2025,Haryana,Sonipat,131022,0,3
12-11-2025,Haryana,Sonipat,131023,0,10
12-11-2025,Haryana,Sonipat,131027,5,14
12-11-2025,Haryana,Sonipat,131029,0,2
12-11-2025,Haryana,Sonipat,131039,1,3
12-11-2025,Haryana,Sonipat,131101,3,23
12-11-2025,Haryana,Sonipat,131102,0,5
12-11-2025,Haryana,Sonipat,131306,0,3
12-11-2025,Haryana,Sonipat,131408,2,7
12-11-2025,Haryana,Sonipat,131409,1,2
12-11-2025,Haryana,Yamuna Nagar,133103,1,13
12-11-2025,Haryana,Yamuna Nagar,135001,8,101
12-11-2025,Haryana,Yamuna Nagar,135021,0,17
12-11-2025,Haryana,Yamuna Nagar,135106,0,9
12-11-2025,Haryana,Yamunanagar,135001,0,4
14-11-2025,Haryana,Ambala,133006,0,1
14-11-2025,Haryana,Ambala,133101,0,9
14-11-2025,Haryana,Ambala,133201,3,10
14-11-2025,Haryana,Ambala,133203,1,14
14-11-2025,Haryana,Ambala,134003,7,57
14-11-2025,Haryana,Bhiwani,127029,0,4
14-11-2025,Haryana,Bhiwani,127032,0,12
14-11-2025,Haryana,Bhiwani,127042,1,2
14-11-2025,Haryana,Bhiwani,127309,0,8
14-11-2025,Haryana,Faridabad,121002,12,68
14-11-2025,Haryana,Faridabad,121005,13,55
14-11-2025,Haryana,Faridabad,121010,1,7
14-11-2025,Haryana,Faridabad,121014,0,1
14-11-2025,Haryana,Faridabad,121102,0,2
14-11-2025,Haryana,Fatehabad,125048,0,7
14-11-2025,Haryana,Fatehabad,125120,2,26
14-11-2025,Haryana,Gurgaon,122006,2,28
14-11-2025,Haryana,Gurgaon,122011,0,8
14-11-2025,Haryana,Gurgaon,122017,2,27
14-11-2025,Haryana,Gurgaon,122051,0,2
14-11-2025,Haryana,Gurgaon,122101,1,20
14-11-2025,Haryana,Gurgaon,122502,1,2
14-11-2025,Haryana,Gurgaon,122506,3,11
14-11-2025,Haryana,Hisar,125037,0,4
14-11-2025,Haryana,Jhajjar,124104,0,3
14-11-2025,Haryana,Jhajjar,124105,0,9
14-11-2025,Haryana,Jhajjar,124107,1,1
14-11-2025,Haryana,Jhajjar,124109,0,4
14-11-2025,Haryana,Jhajjar,124501,1,2
14-11-2025,Haryana,Jind,126101,0,21
14-11-2025,Haryana,Jind,126110,0,5
14-11-2025,Haryana,Kaithal,136021,0,1
14-11-2025,Haryana,Kaithal,136027,6,72
14-11-2025,Haryana,Kaithal,136033,0,11
14-11-2025,Haryana,Kaithal,136035,1,9
14-11-2025,Haryana,Kaithal,136043,2,4
14-11-2025,Haryana,Kaithal,136117,9,28
14-11-2025,Haryana,Karnal,132001,14,75
14-11-2025,Haryana,Karnal,132024,0,6
14-11-2025,Haryana,Kurukshetra,136128,1,8
14-11-2025,Haryana,Mahendragarh,123027,1,15
14-11-2025,Haryana,Mahendragarh,123029,1,21
14-11-2025,Haryana,Mewat,122108,1,48
14-11-2025,Haryana,Palwal,121004,0,5
14-11-2025,Haryana,Panchkula,134117,0,4
14-11-2025,Haryana,Panipat,132101,4,13
14-11-2025,Haryana,Panipat,132102,0,4
14-11-2025,Haryana,Panipat,132113,1,10
14-11-2025,Haryana,Panipat,132115,0,1
14-11-2025,Haryana,Rewari,122107,0,1
14-11-2025,Haryana,Rewari,123110,0,3
14-11-2025,Haryana,Rewari,123411,4,14
14-11-2025,Haryana,Rohtak,124412,2,2
14-11-2025,Haryana,Sirsa,125054,0,14
14-11-2025,Haryana,Sirsa,125055,3,88
14-11-2025,Haryana,Sirsa,125060,0,7
14-11-2025,Haryana,Sirsa,125075,0,20
14-11-2025,Haryana,Sirsa,125101,0,4
14-11-2025,Haryana,Sirsa,125102,2,19
14-11-2025,Haryana,Sirsa,125104,4,42
14-11-2025,Haryana,Sonipat,131039,0,3
14-11-2025,Haryana,Yamuna Nagar,135101,0,24
14-11-2025,Haryana,Yamuna Nagar,135106,3,4
18-11-2025,Haryana,Ambala,133021,0,1
18-11-2025,Haryana,Ambala,133201,0,11
18-11-2025,Haryana,Ambala,133203,0,6
18-11-2025,Haryana,Ambala,134003,6,61
18-11-2025,Haryana,Ambala,134203,2,45
18-11-2025,Haryana,Bhiwani,127021,12,39
18-11-2025,Haryana,Bhiwani,127026,0,3
18-11-2025,Haryana,Bhiwani,127028,0,8
18-11-2025,Haryana,Bhiwani,127042,0,2
18-11-2025,Haryana,Bhiwani,127114,1,5
18-11-2025,Haryana,Bhiwani,127308,0,7
18-11-2025,Haryana,Bhiwani,127309,2,6
18-11-2025,Haryana,Bhiwani,127310,0,5
18-11-2025,Haryana,Charkhi Dadri,127026,0,7
18-11-2025,Haryana,Charkhi Dadri,127308,1,8
18-11-2025,Haryana,Faridabad,121001,11,122
18-11-2025,Haryana,Faridabad,121004,6,162
18-11-2025,Haryana,Faridabad,121006,1,14
18-11-2025,Haryana,Faridabad,121008,1,2
18-11-2025,Haryana,Faridabad,121009,1,6
18-11-2025,Haryana,Fatehabad,125050,3,53
18-11-2025,Haryana,Gurgaon,122003,1,30
18-11-2025,Haryana,Gurgaon,122009,1,5
18-11-2025,Haryana,Gurgaon,122018,2,24
18-11-2025,Haryana,Gurgaon,122103,2,38
18-11-2025,Haryana,Gurgaon,122414,0,5
18-11-2025,Haryana,Gurgaon,122504,4,8
18-11-2025,Haryana,Hisar,125004,1,7
18-11-2025,Haryana,Hisar,125039,0,26
18-11-2025,Haryana,Jhajjar,124102,0,1
18-11-2025,Haryana,Jind,126112,2,29
18-11-2025,Haryana,Jind,126114,1,8
18-11-2025,Haryana,Kaithal,136035,1,7
18-11-2025,Haryana,Kaithal,136044,2,4
18-11-2025,Haryana,Karnal,132054,1,9
18-11-2025,Haryana,Kurukshetra,136132,3,23
18-11-2025,Haryana,Kurukshetra,136156,1,12
18-11-2025,Haryana,Mahendragarh,123021,1,14
18-11-2025,Haryana,Mahendragarh,123024,0,4
18-11-2025,Haryana,Mewat,122103,1,24
18-11-2025,Haryana,Panchkula,134109,1,26
18-11-2025,Haryana,Panchkula,134112,1,10
18-11-2025,Haryana,Panchkula,134113,0,16
18-11-2025,Haryana,Panipat,132107,2,7
18-11-2025,Haryana,Panipat,132115,0,2
18-11-2025,Haryana,Rewari,123035,1,7
18-11-2025,Haryana,Rewari,123106,0,19
18-11-2025,Haryana,Rohtak,124022,1,1
18-11-2025,Haryana,Rohtak,124111,0,3
18-11-2025,Haryana,Rohtak,124404,0,1
18-11-2025,Haryana,Rohtak,124501,2,7
18-11-2025,Haryana,Sirsa,125060,1,13
18-11-2025,Haryana,Sirsa,125078,1,57
18-11-2025,Haryana,Sirsa,125104,3,37
18-11-2025,Haryana,Sirsa,125110,3,14
18-11-2025,Haryana,Sonipat,131024,1,4
18-11-2025,Haryana,Sonipat,131103,0,9
18-11-2025,Haryana,Sonipat,131402,0,16
18-11-2025,Haryana,Yamuna Nagar,135021,1,13
18-11-2025,Haryana,Yamuna Nagar,135101,0,21
18-11-2025,Haryana,Yamuna Nagar,135102,3,23
18-11-2025,Haryana,Yamuna Nagar,135103,2,34
17-11-2025,Haryana,Ambala,134003,9,60
17-11-2025,Haryana,Bhiwani,127026,0,6
17-11-2025,Haryana,Bhiwani,127027,1,1
17-11-2025,Haryana,Bhiwani,127201,2,19
17-11-2025,Haryana,Bhiwani,127308,0,6
17-11-2025,Haryana,Charkhi Dadri,127025,0,1
17-11-2025,Haryana,Charkhi Dadri,127307,1,7
17-11-2025,Haryana,Faridabad,121007,1,11
17-11-2025,Haryana,Faridabad,121008,1,12
17-11-2025,Haryana,Faridabad,121102,0,7
17-11-2025,Haryana,Fatehabad,125048,1,2
17-11-2025,Haryana,Fatehabad,125111,1,20
17-11-2025,Haryana,Fatehabad,125113,1,3
17-11-2025,Haryana,Fatehabad,125120,5,33
17-11-2025,Haryana,Gurgaon,122001,15,171
17-11-2025,Haryana,Gurgaon,122004,2,24
17-11-2025,Haryana,Gurgaon,122007,0,1
17-11-2025,Haryana,Gurgaon,122414,1,2
17-11-2025,Haryana,Gurgaon,122503,2,8
17-11-2025,Haryana,Gurgaon,122504,1,9
17-11-2025,Haryana,Gurgaon,122506,1,19
17-11-2025,Haryana,Hisar,125044,4,12
17-11-2025,Haryana,Hisar,125049,2,8
17-11-2025,Haryana,Jhajjar,124102,0,2
17-11-2025,Haryana,Jhajjar,124105,6,12
17-11-2025,Haryana,Jhajjar,124108,0,7
17-11-2025,Haryana,Jhajjar,124146,1,8
17-11-2025,Haryana,Jhajjar,124412,0,1
17-11-2025,Haryana,Jhajjar,124501,0,7
17-11-2025,Haryana,Jhajjar,124505,0,5
17-11-2025,Haryana,Jind,126112,1,26
17-11-2025,Haryana,Jind,126125,0,6
17-11-2025,Haryana,Kaithal,136035,2,15
17-11-2025,Haryana,Karnal,132040,1,1
17-11-2025,Haryana,Karnal,132046,1,10
17-11-2025,Haryana,Kurukshetra,136128,1,27
17-11-2025,Haryana,Kurukshetra,136135,2,32
17-11-2025,Haryana,Kurukshetra,136136,0,1
17-11-2025,Haryana,Mahendragarh,123001,5,54
17-11-2025,Haryana,Mahendragarh,123023,0,22
17-11-2025,Haryana,Mewat,122103,2,23
17-11-2025,Haryana,Palwal,121004,1,16
17-11-2025,Haryana,Panchkula,133302,3,23
17-11-2025,Haryana,Panchkula,134109,0,16
17-11-2025,Haryana,Panchkula,134118,0,13
17-11-2025,Haryana,Panchkula,134201,0,4
17-11-2025,Haryana,Panipat,132105,0,1
17-11-2025,Haryana,Rewari,123103,0,7
17-11-2025,Haryana,Rewari,123302,5,6
17-11-2025,Haryana,Rewari,123303,3,5
17-11-2025,Haryana,Rohtak,124202,0,2
17-11-2025,Haryana,Rohtak,124406,0,4
17-11-2025,Haryana,Sirsa,125076,2,26
17-11-2025,Haryana,Sirsa,125077,2,24
17-11-2025,Haryana,Sonipat,131029,1,10
17-11-2025,Haryana,Sonipat,131101,0,20
17-11-2025,Haryana,Sonipat,131103,2,6
17-11-2025,Haryana,Sonipat,131304,0,1
17-11-2025,Haryana,Sonipat,131306,0,6
17-11-2025,Haryana,Sonipat,131402,3,22
17-11-2025,Haryana,Sonipat,131403,0,9
17-11-2025,Haryana,Sonipat,131408,1,3
17-11-2025,Haryana,Sonipat,131409,0,3
17-11-2025,Haryana,Yamuna Nagar,135001,11,111
17-11-2025,Haryana,Yamuna Nagar,135101,1,19
17-11-2025,Haryana,Yamuna Nagar,135102,3,14
17-11-2025,Haryana,Yamuna Nagar,135106,1,10
17-11-2025,Haryana,Yamunanagar,135001,0,3
04-11-2025,Haryana,Ambala,133021,1,3
04-11-2025,Haryana,Ambala,133104,0,13
04-11-2025,Haryana,Ambala,134007,1,4
04-11-2025,Haryana,Ambala,134118,1,0
04-11-2025,Haryana,Bhiwani,127029,1,4
04-11-2025,Haryana,Bhiwani,127031,0,7
04-11-2025,Haryana,Bhiwani,127042,0,2
04-11-2025,Haryana,Bhiwani,127111,0,8
04-11-2025,Haryana,Bhiwani,127307,0,7
04-11-2025,Haryana,Charkhi Dadri,127026,1,7
04-11-2025,Haryana,Charkhi Dadri,127308,2,12
04-11-2025,Haryana,Charkhi Dadri,127310,3,11
04-11-2025,Haryana,Faridabad,121008,1,2
04-11-2025,Haryana,Faridabad,121101,3,30
04-11-2025,Haryana,Fatehabad,125050,5,42
04-11-2025,Haryana,Fatehabad,125106,2,9
04-11-2025,Haryana,Fatehabad,125120,2,29
04-11-2025,Haryana,Gurgaon,122016,0,3
04-11-2025,Haryana,Gurgaon,122103,6,45
04-11-2025,Haryana,Gurgaon,122105,0,2
04-11-2025,Haryana,Gurgaon,122502,4,3
04-11-2025,Haryana,Hisar,125047,0,14
04-11-2025,Haryana,Hisar,125121,1,49
04-11-2025,Haryana,Jhajjar,124104,0,6
04-11-2025,Haryana,Jhajjar,124507,10,86
04-11-2025,Haryana,Jind,126101,2,19
04-11-2025,Haryana,Jind,126112,2,22
04-11-2025,Haryana,Karnal,132022,0,4
04-11-2025,Haryana,Karnal,132041,2,14
04-11-2025,Haryana,Karnal,132054,2,8
04-11-2025,Haryana,Karnal,132114,1,26
04-11-2025,Haryana,Kurukshetra,136038,0,3
04-11-2025,Haryana,Kurukshetra,136129,0,7
04-11-2025,Haryana,Kurukshetra,136156,0,23
04-11-2025,Haryana,Palwal,121106,5,47
04-11-2025,Haryana,Panchkula,134104,0,4
04-11-2025,Haryana,Panchkula,134112,1,9
04-11-2025,Haryana,Panchkula,134114,0,1
04-11-2025,Haryana,Panchkula,134116,1,20
04-11-2025,Haryana,Panchkula,134117,2,7
04-11-2025,Haryana,Panipat,132107,3,10
04-11-2025,Haryana,Panipat,132115,0,1
04-11-2025,Haryana,Panipat,132145,0,5
04-11-2025,Haryana,Rewari,122107,0,1
04-11-2025,Haryana,Rewari,123101,2,22
04-11-2025,Haryana,Rewari,123103,0,5
04-11-2025,Haryana,Rewari,123411,0,12
04-11-2025,Haryana,Rohtak,124201,0,1
04-11-2025,Haryana,Rohtak,124303,1,3
04-11-2025,Haryana,Rohtak,124401,1,4
04-11-2025,Haryana,Rohtak,124412,0,4
04-11-2025,Haryana,Sirsa,125101,0,1
04-11-2025,Haryana,Sirsa,125102,2,35
04-11-2025,Haryana,Sonipat,131021,0,7
04-11-2025,Haryana,Sonipat,131022,0,3
04-11-2025,Haryana,Sonipat,131023,1,13
04-11-2025,Haryana,Sonipat,131102,2,6
04-11-2025,Haryana,Sonipat,131302,0,6
04-11-2025,Haryana,Yamunanagar,135003,0,1
06-11-2025,Haryana,Ambala,133001,4,32
06-11-2025,Haryana,Ambala,133101,0,8
06-11-2025,Haryana,Ambala,133201,2,12
06-11-2025,Haryana,Bhiwani,127022,0,3
06-11-2025,Haryana,Bhiwani,127035,0,10
06-11-2025,Haryana,Bhiwani,127042,0,2
06-11-2025,Haryana,Charkhi Dadri,127026,2,8
06-11-2025,Haryana,Faridabad,121008,0,4
06-11-2025,Haryana,Faridabad,121012,0,2
06-11-2025,Haryana,Faridabad,121013,0,3
06-11-2025,Haryana,Faridabad,121014,0,1
06-11-2025,Haryana,Fatehabad,125047,1,2
06-11-2025,Haryana,Fatehabad,125113,0,2
06-11-2025,Haryana,Gurgaon,122003,0,26
06-11-2025,Haryana,Gurgaon,122011,1,11
06-11-2025,Haryana,Gurgaon,122016,0,3
06-11-2025,Haryana,Gurgaon,122017,5,26
06-11-2025,Haryana,Gurgaon,122414,0,5
06-11-2025,Haryana,Gurgaon,122503,3,19
06-11-2025,Haryana,Gurgaon,122505,3,39
06-11-2025,Haryana,Hisar,125033,1,51
06-11-2025,Haryana,Jhajjar,124146,0,5
06-11-2025,Haryana,Jhajjar,124202,1,2
06-11-2025,Haryana,Jhajjar,124501,0,1
06-11-2025,Haryana,Jhajjar,124504,0,2
06-11-2025,Haryana,Jhajjar,124507,5,79
06-11-2025,Haryana,Jind,126101,3,29
06-11-2025,Haryana,Jind,126111,0,19
06-11-2025,Haryana,Jind,126113,1,19
06-11-2025,Haryana,Kaithal,136020,2,9
06-11-2025,Haryana,Kaithal,136034,1,26
06-11-2025,Haryana,Kaithal,136043,0,5
06-11-2025,Haryana,Karnal,132046,0,6
06-11-2025,Haryana,Kurukshetra,136038,0,1
06-11-2025,Haryana,Mahendragarh,123034,2,9
06-11-2025,Haryana,Mewat,122107,6,94
06-11-2025,Haryana,Mewat,122108,1,69
06-11-2025,Haryana,Mewat,122508,12,200
06-11-2025,Haryana,Panchkula,134102,9,36
06-11-2025,Haryana,Panchkula,134105,0,1
06-11-2025,Haryana,Panchkula,134201,0,1
06-11-2025,Haryana,Panipat,132104,2,11
06-11-2025,Haryana,Panipat,132106,0,1
06-11-2025,Haryana,Panipat,132108,4,5
06-11-2025,Haryana,Rewari,122414,0,2
06-11-2025,Haryana,Rewari,123301,0,5
06-11-2025,Haryana,Rohtak,124022,0,3
06-11-2025,Haryana,Rohtak,124303,0,1
06-11-2025,Haryana,Rohtak,124404,0,1
06-11-2025,Haryana,Rohtak,124513,0,1
06-11-2025,Haryana,Sirsa,125076,1,12
06-11-2025,Haryana,Sirsa,125077,2,16
06-11-2025,Haryana,Sonipat,131027,0,5
06-11-2025,Haryana,Sonipat,131028,1,17
06-11-2025,Haryana,Sonipat,131103,0,4
06-11-2025,Haryana,Sonipat,131305,2,3
06-11-2025,Haryana,Yamuna Nagar,133103,2,7
06-11-2025,Haryana,Yamuna Nagar,135001,15,108
06-11-2025,Haryana,Yamuna Nagar,135101,2,16
06-11-2025,Haryana,Yamuna Nagar,135102,5,12
06-11-2025,Haryana,Yamunanagar,135001,0,1
05-11-2025,Haryana,Ambala,133202,0,1
05-11-2025,Haryana,Ambala,134003,2,15
05-11-2025,Haryana,Ambala,134007,1,5
05-11-2025,Haryana,Bhiwani,127021,3,18
05-11-2025,Haryana,Bhiwani,127030,0,4
05-11-2025,Haryana,Bhiwani,127041,0,2
05-11-2025,Haryana,Bhiwani,127046,0,3
05-11-2025,Haryana,Bhiwani,127110,1,0
05-11-2025,Haryana,Bhiwani,127114,0,6
05-11-2025,Haryana,Charkhi Dadri,127308,0,5
05-11-2025,Haryana,Faridabad,121006,1,15
05-11-2025,Haryana,Faridabad,121014,0,1
05-11-2025,Haryana,Fatehabad,125048,1,0
05-11-2025,Haryana,Gurgaon,122011,0,16
05-11-2025,Haryana,Gurgaon,122102,3,17
05-11-2025,Haryana,Hisar,125112,0,2
05-11-2025,Haryana,Jhajjar,124108,0,2
05-11-2025,Haryana,Jhajjar,124146,1,6
05-11-2025,Haryana,Jind,126116,1,11
05-11-2025,Haryana,Jind,126152,0,6
05-11-2025,Haryana,Kaithal,136020,1,2
05-11-2025,Haryana,Kaithal,136021,0,3
05-11-2025,Haryana,Kaithal,136026,0,1
05-11-2025,Haryana,Kaithal,136027,4,27
05-11-2025,Haryana,Kaithal,136035,0,1
05-11-2025,Haryana,Kaithal,136117,0,13
05-11-2025,Haryana,Karnal,132039,4,7
05-11-2025,Haryana,Karnal,132041,0,5
05-11-2025,Haryana,Mahendragarh,123024,0,2
05-11-2025,Haryana,Mahendragarh,123028,0,2
05-11-2025,Haryana,Mahendragarh,123034,0,2
05-11-2025,Haryana,Mewat,122104,0,10
05-11-2025,Haryana,Palwal,121004,0,8
05-11-2025,Haryana,Palwal,121103,0,17
05-11-2025,Haryana,Panchkula,134105,0,1
05-11-2025,Haryana,Panchkula,134116,4,15
05-11-2025,Haryana,Panipat,132140,0,2
05-11-2025,Haryana,Rewari,123301,0,1
05-11-2025,Haryana,Rewari,123401,8,39
05-11-2025,Haryana,Rohtak,124412,1,0
05-11-2025,Haryana,Rohtak,124501,0,3
05-11-2025,Haryana,Sirsa,125076,2,3
05-11-2025,Haryana,Sirsa,125102,1,6
05-11-2025,Haryana,Sonipat,131304,0,1
05-11-2025,Haryana,Sonipat,131409,0,3
05-11-2025,Haryana,Yamuna Nagar,133204,0,5
05-11-2025,Haryana,Yamuna Nagar,135001,7,40
05-11-2025,Haryana,Yamuna Nagar,135101,0,14
07-11-2025,Haryana,Ambala,133101,0,5
07-11-2025,Haryana,Ambala,133104,4,3
07-11-2025,Haryana,Ambala,133201,0,6
07-11-2025,Haryana,Ambala,134109,0,1
07-11-2025,Haryana,Bhiwani,127022,0,1
07-11-2025,Haryana,Bhiwani,127026,1,6
07-11-2025,Haryana,Bhiwani,127030,0,7
07-11-2025,Haryana,Bhiwani,127041,1,6
07-11-2025,Haryana,Bhiwani,127043,4,11
07-11-2025,Haryana,Bhiwani,127046,2,14
07-11-2025,Haryana,Bhiwani,127111,1,9
07-11-2025,Haryana,Bhiwani,127201,0,28
07-11-2025,Haryana,Bhiwani,127309,0,8
07-11-2025,Haryana,Bhiwani,127310,0,9
07-11-2025,Haryana,Charkhi Dadri,127022,0,4
07-11-2025,Haryana,Faridabad,121001,18,126
07-11-2025,Haryana,Faridabad,121006,0,9
07-11-2025,Haryana,Fatehabad,125053,3,23
07-11-2025,Haryana,Fatehabad,125112,1,2
07-11-2025,Haryana,Fatehabad,125120,1,13
07-11-2025,Haryana,Gurgaon,122002,4,25
07-11-2025,Haryana,Gurgaon,122009,1,13
07-11-2025,Haryana,Gurgaon,122051,0,8
07-11-2025,Haryana,Gurgaon,122101,4,27
07-11-2025,Haryana,Gurgaon,122107,0,3
07-11-2025,Haryana,Gurgaon,122413,1,19
07-11-2025,Haryana,Hisar,125006,1,6
07-11-2025,Haryana,Hisar,125039,1,24
07-11-2025,Haryana,Hisar,125052,2,36
07-11-2025,Haryana,Hisar,125113,1,17
07-11-2025,Haryana,Jhajjar,124105,0,2
07-11-2025,Haryana,Jind,126152,1,11
07-11-2025,Haryana,Kaithal,136020,2,14
07-11-2025,Haryana,Kaithal,136026,1,5
07-11-2025,Haryana,Kaithal,136033,0,10
07-11-2025,Haryana,Karnal,132001,17,114
07-11-2025,Haryana,Karnal,132024,0,7
07-11-2025,Haryana,Karnal,132036,5,8
07-11-2025,Haryana,Karnal,132037,3,0
07-11-2025,Haryana,Karnal,132041,1,6
07-11-2025,Haryana,Karnal,132114,4,21
07-11-2025,Haryana,Karnal,132117,2,9
07-11-2025,Haryana,Kurukshetra,136119,2,20
07-11-2025,Haryana,Kurukshetra,136128,2,25
07-11-2025,Haryana,Kurukshetra,136135,3,50
07-11-2025,Haryana,Kurukshetra,136156,1,12
07-11-2025,Haryana,Mahendragarh,123001,3,41
07-11-2025,Haryana,Mahendragarh,123023,0,30
07-11-2025,Haryana,Mahendragarh,123024,0,4
07-11-2025,Haryana,Mewat,122508,11,189
07-11-2025,Haryana,Palwal,121105,6,26
07-11-2025,Haryana,Panchkula,134108,0,1
07-11-2025,Haryana,Panchkula,134205,0,3
07-11-2025,Haryana,Panipat,132103,31,178
07-11-2025,Haryana,Panipat,132106,0,1
07-11-2025,Haryana,Panipat,132107,1,8
07-11-2025,Haryana,Rewari,122414,0,4
07-11-2025,Haryana,Rewari,122502,1,6
07-11-2025,Haryana,Rewari,123035,0,8
07-11-2025,Haryana,Rewari,123302,2,11
07-11-2025,Haryana,Rohtak,124022,1,1
07-11-2025,Haryana,Rohtak,124113,1,9
07-11-2025,Haryana,Rohtak,124202,0,1
07-11-2025,Haryana,Rohtak,124401,1,5
07-11-2025,Haryana,Rohtak,124406,0,2
07-11-2025,Haryana,Sirsa,125054,2,7
07-11-2025,Haryana,Sirsa,125075,6,31
07-11-2025,Haryana,Sonipat,131305,0,2
07-11-2025,Haryana,Sonipat,131403,2,1
07-11-2025,Haryana,Sonipat,131409,1,2
07-11-2025,Haryana,Yamuna Nagar,133105,0,1
07-11-2025,Haryana,Yamuna Nagar,133202,0,1
07-11-2025,Haryana,Yamuna Nagar,135101,3,23
07-11-2025,Haryana,Yamuna Nagar,135102,1,24
07-11-2025,Haryana,Yamuna Nagar,135103,2,38
08-11-2025,Haryana,Ambala,133006,0,1
08-11-2025,Haryana,Ambala,134007,1,4
08-11-2025,Haryana,Ambala,134118,0,1
08-11-2025,Haryana,Bhiwani,127025,2,2
08-11-2025,Haryana,Bhiwani,127031,0,4
08-11-2025,Haryana,Bhiwani,127306,1,9
08-11-2025,Haryana,Charkhi Dadri,127025,0,9
08-11-2025,Haryana,Charkhi Dadri,127308,2,6
08-11-2025,Haryana,Faridabad,121101,1,21
08-11-2025,Haryana,Fatehabad,125111,1,12
08-11-2025,Haryana,Fatehabad,125113,0,1
08-11-2025,Haryana,Fatehabad,125133,0,4
08-11-2025,Haryana,Gurgaon,122003,1,16
08-11-2025,Haryana,Gurgaon,122006,1,10
08-11-2025,Haryana,Gurgaon,122010,1,2
08-11-2025,Haryana,Gurgaon,122502,0,2
08-11-2025,Haryana,Hisar,125033,3,31
08-11-2025,Haryana,Hisar,125048,0,1
08-11-2025,Haryana,Hisar,125113,1,1
08-11-2025,Haryana,Jhajjar,124109,0,2
08-11-2025,Haryana,Jhajjar,124202,0,2
08-11-2025,Haryana,Jind,126111,0,2
08-11-2025,Haryana,Jind,126113,0,7
08-11-2025,Haryana,Jind,126125,0,4
08-11-2025,Haryana,Jind,126152,0,3
08-11-2025,Haryana,Kaithal,136027,9,29
08-11-2025,Haryana,Kaithal,136035,0,5
08-11-2025,Haryana,Kaithal,136043,0,2
08-11-2025,Haryana,Kaithal,136117,0,10
08-11-2025,Haryana,Karnal,132041,1,5
08-11-2025,Haryana,Kurukshetra,136131,1,6
08-11-2025,Haryana,Kurukshetra,136132,0,8
08-11-2025,Haryana,Palwal,121102,8,98
08-11-2025,Haryana,Panchkula,134107,1,2
08-11-2025,Haryana,Panchkula,134108,0,4
08-11-2025,Haryana,Panchkula,134118,1,11
08-11-2025,Haryana,Rewari,123035,1,3
08-11-2025,Haryana,Rewari,123302,1,10
08-11-2025,Haryana,Rewari,123501,4,27
08-11-2025,Haryana,Rohtak,124202,0,1
08-11-2025,Haryana,Rohtak,124303,0,5
08-11-2025,Haryana,Rohtak,124406,0,3
08-11-2025,Haryana,Rohtak,124412,0,4
08-11-2025,Haryana,Sirsa,125058,0,3
08-11-2025,Haryana,Sirsa,125060,0,4
